run,type,time_ns
96810,random,292936
96811,fixed,292859
96811,random,295286
96812,fixed,293489
96812,random,293467
96813,fixed,294806
96813,random,292940
96814,fixed,293267
96814,random,292834
96815,fixed,293986
96815,random,293115
96816,fixed,293422
96816,random,294474
96817,fixed,293819
96817,random,293729
96818,fixed,294862
96818,random,293008
96819,fixed,293068
96819,random,293308
96820,fixed,293922
96820,random,292866
96821,fixed,292565
96821,random,294484
96822,fixed,293689
96822,random,293219
96823,fixed,293242
96823,random,294222
96824,fixed,293075
96824,random,293074
96825,fixed,293946
96825,random,292757
96826,fixed,292940
96826,random,292928
96827,fixed,294933
96827,random,293223
96828,fixed,293248
96828,random,294189
96829,fixed,292381
96829,random,292766
96830,fixed,293939
96830,random,292887
96831,fixed,293087
96831,random,293656
96832,fixed,294064
96832,random,293095
96833,fixed,292847
96833,random,294370
96834,fixed,293126
96834,random,293345
96835,fixed,293390
96835,random,293829
96836,fixed,293066
96836,random,293316
96837,fixed,294202
96837,random,292697
96838,fixed,293056
96838,random,293847
96839,fixed,293174
96839,random,293168
96840,fixed,293332
96840,random,294035
96841,fixed,293052
96841,random,292984
96842,fixed,294249
96842,random,293306
96843,fixed,293185
96843,random,293326
96844,fixed,293836
96844,random,293463
96845,fixed,293248
96845,random,294421
96846,fixed,292915
96846,random,293143
96847,fixed,294168
96847,random,292777
96848,fixed,292731
96848,random,292636
96849,fixed,293784
96849,random,292679
96850,fixed,292830
96850,random,294146
96851,fixed,292822
96851,random,292892
96852,fixed,292893
96852,random,294185
96853,fixed,293366
96853,random,293263
96854,fixed,294354
96854,random,293285
96855,fixed,292967
96855,random,294535
96856,fixed,292561
96856,random,292651
96857,fixed,292674
96857,random,294027
96858,fixed,293155
96858,random,292996
96859,fixed,294355
96859,random,293045
96860,fixed,292884
96860,random,293179
96861,fixed,293919
96861,random,292697
96862,fixed,292530
96862,random,294560
96863,fixed,292925
96863,random,292848
96864,fixed,294371
96864,random,292629
96865,fixed,292504
96865,random,292841
96866,fixed,293786
96866,random,293006
96867,fixed,292894
96867,random,293645
96868,fixed,293143
96868,random,293642
96869,fixed,293298
96869,random,293841
96870,fixed,292813
96870,random,292976
96871,fixed,294250
96871,random,292945
96872,fixed,292975
96872,random,293977
96873,fixed,293575
96873,random,293212
96874,fixed,293456
96874,random,294172
96875,fixed,292962
96875,random,292998
96876,fixed,293805
96876,random,293011
96877,fixed,292983
96877,random,293341
96878,fixed,293602
96878,random,293244
96879,fixed,292997
96879,random,293919
96880,fixed,293232
96880,random,293367
96881,fixed,294091
96881,random,293486
96882,fixed,293391
96882,random,293175
96883,fixed,293715
96883,random,292420
96884,fixed,292398
96884,random,294002
96885,fixed,293189
96885,random,293114
96886,fixed,293514
96886,random,293942
96887,fixed,292753
96887,random,292802
96888,fixed,294004
96888,random,292984
96889,fixed,292808
96889,random,294062
96890,fixed,292636
96890,random,293393
96891,fixed,293069
96891,random,294563
96892,fixed,293386
96892,random,293079
96893,fixed,294145
96893,random,292134
96894,fixed,292512
96894,random,292167
96895,fixed,293495
96895,random,292257
96896,fixed,292233
96896,random,293465
96897,fixed,293512
96897,random,293041
96898,fixed,294427
96898,random,293137
96899,fixed,292896
96899,random,292850
96900,fixed,294188
96900,random,293298
96901,fixed,293137
96901,random,294256
96902,fixed,293236
96902,random,293401
96903,fixed,293371
96903,random,294256
96904,fixed,293582
96904,random,293195
96905,fixed,294467
96905,random,293258
96906,fixed,293365
96906,random,294878
96907,fixed,293032
96907,random,293046
96908,fixed,293358
96908,random,293829
96909,fixed,293127
96909,random,292777
96910,fixed,293831
96910,random,293463
96911,fixed,293619
96911,random,293196
96912,fixed,293902
96912,random,292937
96913,fixed,292654
96913,random,293900
96914,fixed,293296
96914,random,293491
96915,fixed,294546
96915,random,292830
96916,fixed,292859
96916,random,293206
96917,fixed,294473
96917,random,293577
96918,fixed,293412
96918,random,294459
96919,fixed,293068
96919,random,292958
96920,fixed,292790
96920,random,294365
96921,fixed,293193
96921,random,293221
96922,fixed,294208
96922,random,292830
96923,fixed,293111
96923,random,294074
96924,fixed,293037
96924,random,292532
96925,fixed,292857
96925,random,293734
96926,fixed,293298
96926,random,293069
96927,fixed,294170
96927,random,292442
96928,fixed,292811
96928,random,293012
96929,fixed,293883
96929,random,292983
96930,fixed,293231
96930,random,294341
96931,fixed,293558
96931,random,293294
96932,fixed,294154
96932,random,293409
96933,fixed,293436
96933,random,293414
96934,fixed,293712
96934,random,292377
96935,fixed,292261
96935,random,293142
96936,fixed,292675
96936,random,292276
96937,fixed,292439
96937,random,294201
96938,fixed,293208
96938,random,293763
96939,fixed,294252
96939,random,293040
96940,fixed,292835
96940,random,294589
96941,fixed,293343
96941,random,293617
96942,fixed,293351
96942,random,294399
96943,fixed,293173
96943,random,293010
96944,fixed,293880
96944,random,293111
96945,fixed,293212
96945,random,292902
96946,fixed,294061
96946,random,293102
96947,fixed,292834
96947,random,294009
96948,fixed,293132
96948,random,292343
96949,fixed,292787
96949,random,293880
96950,fixed,293111
96950,random,293245
96951,fixed,294149
96951,random,293220
96952,fixed,292880
96952,random,294089
96953,fixed,292721
96953,random,293169
96954,fixed,292998
96954,random,293985
96955,fixed,292891
96955,random,292926
96956,fixed,293661
96956,random,292524
96957,fixed,292690
96957,random,293458
96958,fixed,294045
96958,random,292816
96959,fixed,293050
96959,random,294116
96960,fixed,293200
96960,random,293050
96961,fixed,294714
96961,random,292752
96962,fixed,293054
96962,random,292945
96963,fixed,294024
96963,random,292698
96964,fixed,292348
96964,random,293721
96965,fixed,292979
96965,random,293424
96966,fixed,293393
96966,random,293904
96967,fixed,292919
96967,random,292896
96968,fixed,294013
96968,random,293476
96969,fixed,292989
96969,random,295290
96970,fixed,293113
96970,random,292871
96971,fixed,292888
96971,random,293830
96972,fixed,292819
96972,random,292540
96973,fixed,293942
96973,random,292917
96974,fixed,292629
96974,random,292531
96975,fixed,294061
96975,random,292975
96976,fixed,293255
96976,random,294032
96977,fixed,292945
96977,random,292933
96978,fixed,294457
96978,random,292650
96979,fixed,293053
96979,random,293096
96980,fixed,294283
96980,random,293274
96981,fixed,293364
96981,random,294657
96982,fixed,292586
96982,random,292762
96983,fixed,293495
96983,random,295132
96984,fixed,293409
96984,random,293443
96985,fixed,294542
96985,random,293163
96986,fixed,293356
96986,random,294287
96987,fixed,292736
96987,random,292844
96988,fixed,293194
96988,random,294018
96989,fixed,292599
96989,random,292974
96990,fixed,293995
96990,random,292941
96991,fixed,293391
96991,random,293076
96992,fixed,294225
96992,random,293412
96993,fixed,292927
96993,random,293938
96994,fixed,292545
96994,random,292305
96995,fixed,293734
96995,random,292748
96996,fixed,292480
96996,random,292602
96997,fixed,293854
96997,random,292360
96998,fixed,292262
96998,random,293569
96999,fixed,293126
96999,random,293266
97000,fixed,293180
97000,random,293988
97001,fixed,292982
97001,random,293622
97002,fixed,294210
97002,random,293289
97003,fixed,293164
97003,random,294261
97004,fixed,292324
97004,random,292685
97005,fixed,292816
97005,random,294182
97006,fixed,293007
97006,random,293109
97007,fixed,294222
97007,random,293200
97008,fixed,293567
97008,random,293326
97009,fixed,293373
97009,random,300160
97010,fixed,353875
97010,random,359249
97011,fixed,376682
97011,random,399721
97012,fixed,414309
97012,random,368988
97013,fixed,357433
97013,random,293380
97014,fixed,293439
97014,random,297721
97015,fixed,293155
97015,random,344612
97016,fixed,298050
97016,random,293543
97017,fixed,343904
97017,random,307325
97018,fixed,355291
97018,random,378864
97019,fixed,353624
97019,random,330966
97020,fixed,315494
97020,random,310303
97021,fixed,312807
97021,random,318674
97022,fixed,293224
97022,random,308434
97023,fixed,292981
97023,random,293021
97024,fixed,303828
97024,random,292409
97025,fixed,292480
97025,random,307242
97026,fixed,293089
97026,random,293049
97027,fixed,293158
97027,random,308086
97028,fixed,293632
97028,random,293792
97029,fixed,297067
97029,random,292996
97030,fixed,293115
97030,random,295829
97031,fixed,293645
97031,random,293222
97032,fixed,292978
97032,random,296743
97033,fixed,292732
97033,random,293336
97034,fixed,294855
97034,random,293217
97035,fixed,293350
97035,random,293384
97036,fixed,296970
97036,random,292646
97037,fixed,293159
97037,random,296314
97038,fixed,292741
97038,random,300943
97039,fixed,402725
97039,random,357105
97040,fixed,369249
97040,random,354955
97041,fixed,336951
97041,random,377521
97042,fixed,333648
97042,random,307581
97043,fixed,314155
97043,random,302248
97044,fixed,293790
97044,random,316818
97045,fixed,303616
97045,random,300204
97046,fixed,293213
97046,random,307368
97047,fixed,293235
97047,random,293316
97048,fixed,292964
97048,random,297170
97049,fixed,292977
97049,random,292857
97050,fixed,296359
97050,random,293116
97051,fixed,292975
97051,random,293218
97052,fixed,295346
97052,random,292957
97053,fixed,293199
97053,random,296962
97054,fixed,292781
97054,random,292803
97055,fixed,295934
97055,random,293243
97056,fixed,293124
97056,random,292813
97057,fixed,294505
97057,random,293135
97058,fixed,293365
97058,random,294471
97059,fixed,292982
97059,random,293444
97060,fixed,292914
97060,random,294419
97061,fixed,293181
97061,random,293525
97062,fixed,294251
97062,random,293082
97063,fixed,292719
97063,random,397875
97064,fixed,293316
97064,random,293283
97065,fixed,294111
97065,random,292928
97066,fixed,293090
97066,random,294010
97067,fixed,313401
97067,random,322310
97068,fixed,361061
97068,random,339286
97069,fixed,293349
97069,random,293401
97070,fixed,330597
97070,random,293382
97071,fixed,311868
97071,random,298227
97072,fixed,292691
97072,random,292130
97073,fixed,292450
97073,random,308771
97074,fixed,301105
97074,random,292413
97075,fixed,297248
97075,random,293126
97076,fixed,293049
97076,random,295642
97077,fixed,293826
97077,random,293626
97078,fixed,293422
97078,random,297236
97079,fixed,293154
97079,random,294430
97080,fixed,306911
97080,random,308385
97081,fixed,308537
97081,random,317525
97082,fixed,300198
97082,random,296301
97083,fixed,293261
97083,random,295560
97084,fixed,293166
97084,random,293499
97085,fixed,300325
97085,random,297863
97086,fixed,292963
97086,random,293021
97087,fixed,295957
97087,random,293327
97088,fixed,292744
97088,random,294411
97089,fixed,292818
97089,random,292498
97090,fixed,294126
97090,random,292867
97091,fixed,293087
97091,random,293020
97092,fixed,411191
97092,random,292483
97093,fixed,293378
97093,random,314083
97094,fixed,310694
97094,random,360117
97095,fixed,342358
97095,random,325913
97096,fixed,296513
97096,random,299774
97097,fixed,326312
97097,random,293139
97098,fixed,310206
97098,random,293120
97099,fixed,292684
97099,random,298105
97100,fixed,299455
97100,random,293098
97101,fixed,292831
97101,random,304816
97102,fixed,292958
97102,random,292522
97103,fixed,301195
97103,random,292275
97104,fixed,292516
97104,random,292644
97105,fixed,297596
97105,random,293416
97106,fixed,293492
97106,random,296375
97107,fixed,294170
97107,random,293120
97108,fixed,302869
97108,random,292804
97109,fixed,297404
97109,random,293432
97110,fixed,297679
97110,random,293101
97111,fixed,292849
97111,random,295403
97112,fixed,292231
97112,random,292628
97113,fixed,292534
97113,random,316073
97114,fixed,293613
97114,random,293364
97115,fixed,296557
97115,random,293017
97116,fixed,293180
97116,random,294455
97117,fixed,292987
97117,random,292625
97118,fixed,292813
97118,random,295049
97119,fixed,293640
97119,random,293511
97120,fixed,399199
97120,random,293352
97121,fixed,293099
97121,random,300260
97122,fixed,359891
97122,random,366888
97123,fixed,405420
97123,random,405181
97124,fixed,399837
97124,random,416937
97125,fixed,377139
97125,random,422162
97126,fixed,429328
97126,random,309638
97127,fixed,293096
97127,random,293282
97128,fixed,333365
97128,random,328019
97129,fixed,293334
97129,random,293619
97130,fixed,298594
97130,random,293583
97131,fixed,293566
97131,random,298676
97132,fixed,297650
97132,random,300594
97133,fixed,321808
97133,random,301022
97134,fixed,293208
97134,random,293749
97135,fixed,298118
97135,random,293085
97136,fixed,293470
97136,random,296311
97137,fixed,293492
97137,random,293589
97138,fixed,293738
97138,random,304380
97139,fixed,293259
97139,random,292961
97140,fixed,296724
97140,random,292954
97141,fixed,292802
97141,random,296243
97142,fixed,292676
97142,random,292733
97143,fixed,292745
97143,random,296650
97144,fixed,293045
97144,random,292776
97145,fixed,294653
97145,random,293242
97146,fixed,293694
97146,random,293501
97147,fixed,444821
97147,random,310760
97148,fixed,359938
97148,random,360369
97149,fixed,316563
97149,random,310827
97150,fixed,307317
97150,random,414588
97151,fixed,429638
97151,random,304309
97152,fixed,293466
97152,random,297507
97153,fixed,293252
97153,random,293351
97154,fixed,293216
97154,random,307471
97155,fixed,302313
97155,random,293380
97156,fixed,297911
97156,random,293139
97157,fixed,292754
97157,random,296579
97158,fixed,292872
97158,random,293285
97159,fixed,292872
97159,random,297826
97160,fixed,298417
97160,random,298899
97161,fixed,301778
97161,random,293068
97162,fixed,292741
97162,random,297082
97163,fixed,292596
97163,random,292879
97164,fixed,293127
97164,random,304325
97165,fixed,292403
97165,random,292150
97166,fixed,295843
97166,random,292691
97167,fixed,292830
97167,random,293029
97168,fixed,294605
97168,random,293402
97169,fixed,293077
97169,random,294510
97170,fixed,292599
97170,random,292877
97171,fixed,294292
97171,random,293154
97172,fixed,293216
97172,random,293017
97173,fixed,294435
97173,random,292925
97174,fixed,292732
97174,random,293822
97175,fixed,323728
97175,random,369355
97176,fixed,394979
97176,random,422765
97177,fixed,402813
97177,random,412465
97178,fixed,395091
97178,random,419620
97179,fixed,425128
97179,random,295756
97180,fixed,298258
97180,random,292605
97181,fixed,292517
97181,random,325666
97182,fixed,291976
97182,random,291879
97183,fixed,296633
97183,random,294425
97184,fixed,293573
97184,random,293246
97185,fixed,296400
97185,random,292868
97186,fixed,301977
97186,random,312269
97187,fixed,313368
97187,random,293002
97188,fixed,296488
97188,random,293111
97189,fixed,292748
97189,random,292840
97190,fixed,305269
97190,random,292715
97191,fixed,293053
97191,random,301645
97192,fixed,299237
97192,random,293108
97193,fixed,295928
97193,random,292870
97194,fixed,292733
97194,random,292785
97195,fixed,294658
97195,random,292978
97196,fixed,293266
97196,random,294634
97197,fixed,292705
97197,random,292715
97198,fixed,292540
97198,random,294410
97199,fixed,293271
97199,random,292723
97200,fixed,397195
97200,random,292764
97201,fixed,292760
97201,random,294370
97202,fixed,296902
97202,random,306240
97203,fixed,320849
97203,random,367444
97204,fixed,355695
97204,random,299694
97205,fixed,293536
97205,random,322536
97206,fixed,298958
97206,random,312292
97207,fixed,292495
97207,random,292445
97208,fixed,307802
97208,random,293593
97209,fixed,312963
97209,random,300719
97210,fixed,293356
97210,random,292795
97211,fixed,296559
97211,random,292252
97212,fixed,292614
97212,random,292763
97213,fixed,296519
97213,random,301381
97214,fixed,310348
97214,random,315103
97215,fixed,292857
97215,random,292287
97216,fixed,297008
97216,random,292363
97217,fixed,292564
97217,random,292525
97218,fixed,304905
97218,random,293511
97219,fixed,293182
97219,random,296906
97220,fixed,293155
97220,random,293458
97221,fixed,293358
97221,random,294433
97222,fixed,293729
97222,random,292985
97223,fixed,294610
97223,random,292796
97224,fixed,292576
97224,random,293636
97225,fixed,293291
97225,random,293326
97226,fixed,293448
97226,random,398122
97227,fixed,293328
97227,random,293228
97228,fixed,294464
97228,random,293048
97229,fixed,309524
97229,random,303502
97230,fixed,356463
97230,random,345305
97231,fixed,312496
97231,random,293727
97232,fixed,293988
97232,random,326106
97233,fixed,293164
97233,random,311859
97234,fixed,293365
97234,random,306349
97235,fixed,292990
97235,random,293013
97236,fixed,295476
97236,random,301188
97237,fixed,307164
97237,random,297614
97238,fixed,293163
97238,random,293126
97239,fixed,293182
97239,random,295925
97240,fixed,293736
97240,random,293443
97241,fixed,301250
97241,random,300568
97242,fixed,323170
97242,random,298474
97243,fixed,293214
97243,random,293024
97244,fixed,292912
97244,random,298171
97245,fixed,293641
97245,random,293279
97246,fixed,298732
97246,random,298937
97247,fixed,293453
97247,random,293673
97248,fixed,296576
97248,random,292871
97249,fixed,292986
97249,random,296210
97250,fixed,293911
97250,random,293775
97251,fixed,294762
97251,random,293006
97252,fixed,293206
97252,random,293167
97253,fixed,294382
97253,random,293121
97254,fixed,293109
97254,random,399690
97255,fixed,293322
97255,random,292970
97256,fixed,311637
97256,random,317573
97257,fixed,361145
97257,random,334467
97258,fixed,293315
97258,random,293281
97259,fixed,299001
97259,random,323845
97260,fixed,303906
97260,random,302835
97261,fixed,299231
97261,random,292614
97262,fixed,292927
97262,random,301929
97263,fixed,297128
97263,random,293098
97264,fixed,296091
97264,random,305881
97265,fixed,337607
97265,random,292320
97266,fixed,297316
97266,random,293059
97267,fixed,293105
97267,random,296765
97268,fixed,292854
97268,random,298625
97269,fixed,306475
97269,random,323478
97270,fixed,293496
97270,random,293374
97271,fixed,296125
97271,random,292937
97272,fixed,292742
97272,random,297159
97273,fixed,293339
97273,random,293211
97274,fixed,310568
97274,random,299823
97275,fixed,293246
97275,random,293331
97276,fixed,297651
97276,random,292884
97277,fixed,292702
97277,random,294760
97278,fixed,292993
97278,random,292908
97279,fixed,293222
97279,random,295499
97280,fixed,293032
97280,random,293004
97281,fixed,294137
97281,random,292615
97282,fixed,292482
97282,random,413163
97283,fixed,293519
97283,random,293687
97284,fixed,313307
97284,random,293339
97285,fixed,351491
97285,random,354094
97286,fixed,314990
97286,random,293609
97287,fixed,293361
97287,random,332410
97288,fixed,293374
97288,random,311077
97289,fixed,296802
97289,random,293500
97290,fixed,293312
97290,random,304449
97291,fixed,299571
97291,random,293043
97292,fixed,305609
97292,random,295866
97293,fixed,293031
97293,random,292967
97294,fixed,295628
97294,random,293245
97295,fixed,293127
97295,random,296282
97296,fixed,297817
97296,random,302498
97297,fixed,324104
97297,random,296579
97298,fixed,292878
97298,random,292794
97299,fixed,294966
97299,random,292671
97300,fixed,293064
97300,random,310184
97301,fixed,299140
97301,random,292992
97302,fixed,292441
97302,random,295390
97303,fixed,292814
97303,random,293063
97304,fixed,296720
97304,random,293439
97305,fixed,293463
97305,random,294732
97306,fixed,292425
97306,random,292579
97307,fixed,292626
97307,random,294672
97308,fixed,292746
97308,random,293042
97309,fixed,398029
97309,random,292785
97310,fixed,292742
97310,random,293932
97311,fixed,292178
97311,random,292383
97312,fixed,292328
97312,random,309172
97313,fixed,300235
97313,random,364691
97314,fixed,358622
97314,random,344935
97315,fixed,292802
97315,random,314522
97316,fixed,311358
97316,random,309444
97317,fixed,300967
97317,random,292552
97318,fixed,292631
97318,random,299103
97319,fixed,298910
97319,random,313973
97320,fixed,293267
97320,random,297856
97321,fixed,293178
97321,random,292985
97322,fixed,296565
97322,random,293041
97323,fixed,293123
97323,random,298277
97324,fixed,305832
97324,random,317530
97325,fixed,297864
97325,random,296890
97326,fixed,292646
97326,random,292544
97327,fixed,307217
97327,random,293025
97328,fixed,293246
97328,random,300606
97329,fixed,298810
97329,random,293308
97330,fixed,293532
97330,random,296705
97331,fixed,292642
97331,random,292631
97332,fixed,294384
97332,random,293486
97333,fixed,293307
97333,random,293097
97334,fixed,293714
97334,random,292581
97335,fixed,292559
97335,random,294108
97336,fixed,292906
97336,random,293228
97337,fixed,401186
97337,random,292818
97338,fixed,292614
97338,random,294106
97339,fixed,307837
97339,random,299467
97340,fixed,354907
97340,random,362172
97341,fixed,301324
97341,random,293901
97342,fixed,299077
97342,random,321662
97343,fixed,303335
97343,random,322210
97344,fixed,292673
97344,random,292934
97345,fixed,300059
97345,random,299372
97346,fixed,293214
97346,random,293193
97347,fixed,309128
97347,random,293465
97348,fixed,293440
97348,random,297133
97349,fixed,293591
97349,random,293462
97350,fixed,296396
97350,random,292939
97351,fixed,292802
97351,random,305766
97352,fixed,330426
97352,random,293176
97353,fixed,293209
97353,random,296514
97354,fixed,293053
97354,random,292672
97355,fixed,297551
97355,random,293207
97356,fixed,293368
97356,random,293155
97357,fixed,314967
97357,random,292377
97358,fixed,292153
97358,random,298156
97359,fixed,293360
97359,random,293285
97360,fixed,296591
97360,random,293114
97361,fixed,293182
97361,random,293541
97362,fixed,295792
97362,random,293545
97363,fixed,292990
97363,random,296975
97364,fixed,292683
97364,random,292818
97365,fixed,292993
97365,random,297257
97366,fixed,292834
97366,random,292659
97367,fixed,295548
97367,random,337966
97368,fixed,371150
97368,random,398847
97369,fixed,401624
97369,random,402361
97370,fixed,415173
97370,random,384413
97371,fixed,426312
97371,random,417320
97372,fixed,295355
97372,random,298687
97373,fixed,292668
97373,random,326967
97374,fixed,322610
97374,random,293172
97375,fixed,293382
97375,random,297152
97376,fixed,293131
97376,random,293308
97377,fixed,295713
97377,random,293229
97378,fixed,304906
97378,random,325495
97379,fixed,297397
97379,random,292921
97380,fixed,292724
97380,random,297468
97381,fixed,293243
97381,random,292925
97382,fixed,292796
97382,random,306888
97383,fixed,293336
97383,random,293431
97384,fixed,297526
97384,random,293025
97385,fixed,293234
97385,random,294504
97386,fixed,292616
97386,random,292804
97387,fixed,292960
97387,random,294293
97388,fixed,292833
97388,random,293050
97389,fixed,294361
97389,random,292931
97390,fixed,293127
97390,random,294832
97391,fixed,292890
97391,random,293111
97392,fixed,293089
97392,random,294043
97393,fixed,327776
97393,random,372033
97394,fixed,399423
97394,random,400540
97395,fixed,397030
97395,random,415714
97396,fixed,377918
97396,random,395063
97397,fixed,440878
97397,random,321044
97398,fixed,293174
97398,random,293372
97399,fixed,293607
97399,random,308396
97400,fixed,314680
97400,random,292565
97401,fixed,298153
97401,random,293176
97402,fixed,293170
97402,random,295760
97403,fixed,293185
97403,random,293344
97404,fixed,293501
97404,random,307969
97405,fixed,295042
97405,random,325894
97406,fixed,297227
97406,random,293313
97407,fixed,293267
97407,random,297418
97408,fixed,293323
97408,random,293272
97409,fixed,293295
97409,random,304308
97410,fixed,292819
97410,random,293568
97411,fixed,297988
97411,random,293563
97412,fixed,293173
97412,random,295273
97413,fixed,292974
97413,random,292859
97414,fixed,292872
97414,random,294376
97415,fixed,293525
97415,random,292904
97416,fixed,294820
97416,random,293014
97417,fixed,293151
97417,random,292711
97418,fixed,402605
97418,random,293375
97419,fixed,293431
97419,random,294582
97420,fixed,308159
97420,random,293276
97421,fixed,353608
97421,random,354795
97422,fixed,316331
97422,random,299772
97423,fixed,293478
97423,random,322716
97424,fixed,298958
97424,random,322971
97425,fixed,307226
97425,random,303139
97426,fixed,293248
97426,random,292939
97427,fixed,293061
97427,random,326921
97428,fixed,307032
97428,random,305049
97429,fixed,297210
97429,random,293693
97430,fixed,293716
97430,random,298158
97431,fixed,292860
97431,random,292676
97432,fixed,305671
97432,random,327747
97433,fixed,295533
97433,random,298272
97434,fixed,297705
97434,random,293477
97435,fixed,293738
97435,random,296759
97436,fixed,292841
97436,random,292715
97437,fixed,292914
97437,random,387404
97438,fixed,298391
97438,random,293035
97439,fixed,308293
97439,random,307528
97440,fixed,303244
97440,random,296464
97441,fixed,293379
97441,random,293030
97442,fixed,293171
97442,random,296865
97443,fixed,293433
97443,random,293186
97444,fixed,305039
97444,random,292780
97445,fixed,292657
97445,random,296403
97446,fixed,292864
97446,random,308897
97447,fixed,293197
97447,random,355871
97448,fixed,339473
97448,random,337549
97449,fixed,304337
97449,random,292826
97450,fixed,335020
97450,random,312342
97451,fixed,314330
97451,random,293315
97452,fixed,296480
97452,random,293260
97453,fixed,293361
97453,random,301102
97454,fixed,299376
97454,random,293437
97455,fixed,302243
97455,random,297467
97456,fixed,293505
97456,random,293041
97457,fixed,296499
97457,random,292686
97458,fixed,292929
97458,random,292811
97459,fixed,296702
97459,random,292518
97460,fixed,297519
97460,random,295828
97461,fixed,292841
97461,random,292668
97462,fixed,311152
97462,random,304360
97463,fixed,293330
97463,random,293166
97464,fixed,302838
97464,random,292387
97465,fixed,292746
97465,random,296171
97466,fixed,293173
97466,random,293289
97467,fixed,297405
97467,random,293286
97468,fixed,292963
97468,random,293035
97469,fixed,295290
97469,random,293297
97470,fixed,293046
97470,random,294495
97471,fixed,292912
97471,random,292915
97472,fixed,293245
97472,random,398479
97473,fixed,295573
97473,random,307473
97474,fixed,306663
97474,random,293362
97475,fixed,311287
97475,random,331461
97476,fixed,366026
97476,random,416895
97477,fixed,298507
97477,random,292813
97478,fixed,318795
97478,random,298162
97479,fixed,311944
97479,random,293456
97480,fixed,302593
97480,random,297994
97481,fixed,293383
97481,random,297620
97482,fixed,293708
97482,random,302489
97483,fixed,293256
97483,random,297591
97484,fixed,293433
97484,random,311110
97485,fixed,310851
97485,random,292923
97486,fixed,292697
97486,random,298253
97487,fixed,293010
97487,random,297701
97488,fixed,299969
97488,random,299950
97489,fixed,292247
97489,random,292690
97490,fixed,297012
97490,random,293163
97491,fixed,293427
97491,random,292736
97492,fixed,303890
97492,random,293673
97493,fixed,293482
97493,random,296786
97494,fixed,293792
97494,random,293042
97495,fixed,295204
97495,random,292760
97496,fixed,304445
97496,random,309570
97497,fixed,294668
97497,random,293000
97498,fixed,292585
97498,random,294322
97499,fixed,293187
97499,random,293306
97500,fixed,400799
97500,random,293162
97501,fixed,292737
97501,random,294868
97502,fixed,293149
97502,random,293422
97503,fixed,332490
97503,random,376719
97504,fixed,392522
97504,random,428296
97505,fixed,401003
97505,random,419640
97506,fixed,396325
97506,random,390590
97507,fixed,440306
97507,random,324485
97508,fixed,293588
97508,random,317214
97509,fixed,297498
97509,random,292893
97510,fixed,297291
97510,random,292644
97511,fixed,292927
97511,random,292897
97512,fixed,299352
97512,random,293205
97513,fixed,303731
97513,random,323107
97514,fixed,305138
97514,random,293133
97515,fixed,295785
97515,random,292456
97516,fixed,292941
97516,random,293008
97517,fixed,310151
97517,random,307409
97518,fixed,298930
97518,random,297162
97519,fixed,293267
97519,random,293130
97520,fixed,293397
97520,random,304237
97521,fixed,293116
97521,random,293117
97522,fixed,299546
97522,random,309437
97523,fixed,296799
97523,random,298425
97524,fixed,292304
97524,random,292180
97525,fixed,292591
97525,random,295545
97526,fixed,293146
97526,random,292891
97527,fixed,414160
97527,random,292863
97528,fixed,314360
97528,random,374788
97529,fixed,370366
97529,random,378515
97530,fixed,406173
97530,random,409414
97531,fixed,401565
97531,random,417125
97532,fixed,323974
97532,random,298550
97533,fixed,314672
97533,random,292883
97534,fixed,299804
97534,random,293039
97535,fixed,304603
97535,random,334194
97536,fixed,293699
97536,random,293181
97537,fixed,297208
97537,random,293541
97538,fixed,293688
97538,random,305037
97539,fixed,309568
97539,random,312777
97540,fixed,323300
97540,random,302346
97541,fixed,293133
97541,random,292984
97542,fixed,297325
97542,random,292990
97543,fixed,293478
97543,random,293465
97544,fixed,305877
97544,random,293325
97545,fixed,292918
97545,random,295261
97546,fixed,293326
97546,random,293433
97547,fixed,293113
97547,random,301140
97548,fixed,293303
97548,random,293212
97549,fixed,294580
97549,random,292816
97550,fixed,296135
97550,random,311561
97551,fixed,302450
97551,random,292413
97552,fixed,292859
97552,random,305127
97553,fixed,293500
97553,random,293256
97554,fixed,296105
97554,random,293706
97555,fixed,293556
97555,random,334697
97556,fixed,367239
97556,random,376606
97557,fixed,426074
97557,random,414462
97558,fixed,408119
97558,random,415374
97559,fixed,319103
97559,random,299297
97560,fixed,311812
97560,random,307176
97561,fixed,315371
97561,random,305036
97562,fixed,314165
97562,random,292492
97563,fixed,298701
97563,random,292972
97564,fixed,293014
97564,random,296594
97565,fixed,292649
97565,random,292917
97566,fixed,301876
97566,random,300824
97567,fixed,324753
97567,random,292864
97568,fixed,298270
97568,random,292973
97569,fixed,293040
97569,random,297490
97570,fixed,292922
97570,random,292826
97571,fixed,300147
97571,random,300349
97572,fixed,305402
97572,random,306798
97573,fixed,299558
97573,random,293089
97574,fixed,292636
97574,random,296423
97575,fixed,293088
97575,random,292934
97576,fixed,296691
97576,random,293301
97577,fixed,293771
97577,random,293515
97578,fixed,295215
97578,random,293364
97579,fixed,292915
97579,random,400256
97580,fixed,293056
97580,random,293377
97581,fixed,316259
97581,random,368618
97582,fixed,376785
97582,random,402436
97583,fixed,385136
97583,random,397360
97584,fixed,412337
97584,random,360606
97585,fixed,317005
97585,random,306928
97586,fixed,292378
97586,random,297725
97587,fixed,293073
