run,type,time_ns
25051,random,308663
25052,fixed,378434
25052,random,386840
25053,fixed,404443
25053,random,410086
25054,fixed,408116
25054,random,425784
25055,fixed,368085
25055,random,304656
25056,fixed,309250
25056,random,310645
25057,fixed,295051
25057,random,295035
25058,fixed,294674
25058,random,297369
25059,fixed,294582
25059,random,294964
25060,fixed,296345
25060,random,294955
25061,fixed,294792
25061,random,352007
25062,fixed,391043
25062,random,375541
25063,fixed,390349
25063,random,373312
25064,fixed,382518
25064,random,381390
25065,fixed,393706
25065,random,417785
25066,fixed,404506
25066,random,311461
25067,fixed,302429
25067,random,310550
25068,fixed,294946
25068,random,299429
25069,fixed,294993
25069,random,295679
25070,fixed,294598
25070,random,297958
25071,fixed,294817
25071,random,295911
25072,fixed,296008
25072,random,295403
25073,fixed,294598
25073,random,296373
25074,fixed,294858
25074,random,294616
25075,fixed,294955
25075,random,296405
25076,fixed,295080
25076,random,294827
25077,fixed,295925
25077,random,295402
25078,fixed,294696
25078,random,295020
25079,fixed,295441
25079,random,295566
25080,fixed,294616
25080,random,297011
25081,fixed,295022
25081,random,294802
25082,fixed,296262
25082,random,295509
25083,fixed,294707
25083,random,294949
25084,fixed,296171
25084,random,295245
25085,fixed,295020
25085,random,297961
25086,fixed,303376
25086,random,295440
25087,fixed,330829
25087,random,381112
25088,fixed,399542
25088,random,409314
25089,fixed,405648
25089,random,427025
25090,fixed,380580
25090,random,325517
25091,fixed,310343
25091,random,299998
25092,fixed,308382
25092,random,301558
25093,fixed,303492
25093,random,295331
25094,fixed,295440
25094,random,299188
25095,fixed,294844
25095,random,295278
25096,fixed,297335
25096,random,295364
25097,fixed,295278
25097,random,294363
25098,fixed,298920
25098,random,295482
25099,fixed,293608
25099,random,299003
25100,fixed,295072
25100,random,294755
25101,fixed,296330
25101,random,295432
25102,fixed,294679
25102,random,295459
25103,fixed,400240
25103,random,294914
25104,fixed,295382
25104,random,296418
25105,fixed,294426
25105,random,295260
25106,fixed,295651
25106,random,294823
25107,fixed,294723
25107,random,295586
25108,fixed,296562
25108,random,295232
25109,fixed,294910
25109,random,296122
25110,fixed,294091
25110,random,295000
25111,fixed,295998
25111,random,295433
25112,fixed,294857
25112,random,316829
25113,fixed,299889
25113,random,294475
25114,fixed,294595
25114,random,311640
25115,fixed,297055
25115,random,354323
25116,fixed,378933
25116,random,345306
25117,fixed,303410
25117,random,318049
25118,fixed,357293
25118,random,305428
25119,fixed,321235
25119,random,305574
25120,fixed,297459
25120,random,303568
25121,fixed,302072
25121,random,294680
25122,fixed,294772
25122,random,299642
25123,fixed,294487
25123,random,295274
25124,fixed,296897
25124,random,294803
25125,fixed,294756
25125,random,297411
25126,fixed,322945
25126,random,337420
25127,fixed,356068
25127,random,347539
25128,fixed,333224
25128,random,372356
25129,fixed,389866
25129,random,375496
25130,fixed,357151
25130,random,369689
25131,fixed,431440
25131,random,461060
25132,fixed,457973
25132,random,380084
25133,fixed,388399
25133,random,405919
25134,fixed,365654
25134,random,297514
25135,fixed,302714
25135,random,295625
25136,fixed,294747
25136,random,294950
25137,fixed,296325
25137,random,305818
25138,fixed,294843
25138,random,328943
25139,fixed,295071
25139,random,334414
25140,fixed,343039
25140,random,320342
25141,fixed,358452
25141,random,317645
25142,fixed,299731
25142,random,327144
25143,fixed,301217
25143,random,295240
25144,fixed,325126
25144,random,312454
25145,fixed,302673
25145,random,306496
25146,fixed,295143
25146,random,300681
25147,fixed,295696
25147,random,295249
25148,fixed,296615
25148,random,295412
25149,fixed,293997
25149,random,297166
25150,fixed,294986
25150,random,295243
25151,fixed,294748
25151,random,296322
25152,fixed,294747
25152,random,295664
25153,fixed,295800
25153,random,294791
25154,fixed,294604
25154,random,402787
25155,fixed,294914
25155,random,294995
25156,fixed,296573
25156,random,295108
25157,fixed,294856
25157,random,295089
25158,fixed,295664
25158,random,295236
25159,fixed,294460
25159,random,296754
25160,fixed,294175
25160,random,295360
25161,fixed,294327
25161,random,295851
25162,fixed,294429
25162,random,294908
25163,fixed,295697
25163,random,294682
25164,fixed,294829
25164,random,295714
25165,fixed,315301
25165,random,294937
25166,fixed,294975
25166,random,354980
25167,fixed,386326
25167,random,363808
25168,fixed,392690
25168,random,340497
25169,fixed,366664
25169,random,346724
25170,fixed,350892
25170,random,362465
25171,fixed,322058
25171,random,338755
25172,fixed,304502
25172,random,294394
25173,fixed,294520
25173,random,299601
25174,fixed,294748
25174,random,294959
25175,fixed,294274
25175,random,307770
25176,fixed,294808
25176,random,295226
25177,fixed,296853
25177,random,294750
25178,fixed,294613
25178,random,296242
25179,fixed,294992
25179,random,295116
25180,fixed,295288
25180,random,296275
25181,fixed,294981
25181,random,294660
25182,fixed,409389
25182,random,294381
25183,fixed,295104
25183,random,296312
25184,fixed,294208
25184,random,295757
25185,fixed,294007
25185,random,296111
25186,fixed,294242
25186,random,295009
25187,fixed,295679
25187,random,295386
25188,fixed,295026
25188,random,296561
25189,fixed,294211
25189,random,295180
25190,fixed,294394
25190,random,296453
25191,fixed,294365
25191,random,302950
25192,fixed,312592
25192,random,312053
25193,fixed,324236
25193,random,368076
25194,fixed,348272
25194,random,326708
25195,fixed,304677
25195,random,320995
25196,fixed,332590
25196,random,317963
25197,fixed,314729
25197,random,347916
25198,fixed,303864
25198,random,302230
25199,fixed,294729
25199,random,295308
25200,fixed,299130
25200,random,294997
25201,fixed,294984
25201,random,297371
25202,fixed,294454
25202,random,294551
25203,fixed,296263
25203,random,294521
25204,fixed,294600
25204,random,294580
25205,fixed,299809
25205,random,294988
25206,fixed,294274
25206,random,298464
25207,fixed,294580
25207,random,295534
25208,fixed,294411
25208,random,413933
25209,fixed,294815
25209,random,295090
25210,fixed,295600
25210,random,294942
25211,fixed,294690
25211,random,295848
25212,fixed,294883
25212,random,295968
25213,fixed,296027
25213,random,295031
25214,fixed,294753
25214,random,295289
25215,fixed,298583
25215,random,295727
25216,fixed,294682
25216,random,297021
25217,fixed,294960
25217,random,295401
25218,fixed,299375
25218,random,295371
25219,fixed,314061
25219,random,295913
25220,fixed,299500
25220,random,366997
25221,fixed,373525
25221,random,398356
25222,fixed,405644
25222,random,411189
25223,fixed,407228
25223,random,384397
25224,fixed,377219
25224,random,304394
25225,fixed,304763
25225,random,306729
25226,fixed,294814
25226,random,294440
25227,fixed,309944
25227,random,295714
25228,fixed,293637
25228,random,298723
25229,fixed,294759
25229,random,294879
25230,fixed,294592
25230,random,296983
25231,fixed,294340
25231,random,295230
25232,fixed,295880
25232,random,295066
25233,fixed,294677
25233,random,296139
25234,fixed,294441
25234,random,294763
25235,fixed,294639
25235,random,400169
25236,fixed,294565
25236,random,294645
25237,fixed,295517
25237,random,294956
25238,fixed,294654
25238,random,296440
25239,fixed,294453
25239,random,295286
25240,fixed,294892
25240,random,296615
25241,fixed,294810
25241,random,295166
25242,fixed,295739
25242,random,295015
25243,fixed,294668
25243,random,296590
25244,fixed,294771
25244,random,295269
25245,fixed,294570
25245,random,303143
25246,fixed,295083
25246,random,295705
25247,fixed,301659
25247,random,308721
25248,fixed,370811
25248,random,388341
25249,fixed,402472
25249,random,413219
25250,fixed,399117
25250,random,424049
25251,fixed,324104
25251,random,297257
25252,fixed,324267
25252,random,355815
25253,fixed,388699
25253,random,340245
25254,fixed,359627
25254,random,296525
25255,fixed,295053
25255,random,301371
25256,fixed,295725
25256,random,295287
25257,fixed,297509
25257,random,294741
25258,fixed,294452
25258,random,294855
25259,fixed,296351
25259,random,295131
25260,fixed,295248
25260,random,296253
25261,fixed,294847
25261,random,295185
25262,fixed,294741
25262,random,401023
25263,fixed,295210
25263,random,294864
25264,fixed,295647
25264,random,295129
25265,fixed,294495
25265,random,296361
25266,fixed,294829
25266,random,295009
25267,fixed,295751
25267,random,295714
25268,fixed,294808
25268,random,295088
25269,fixed,295643
25269,random,295923
25270,fixed,294141
25270,random,296269
25271,fixed,295145
25271,random,295203
25272,fixed,303642
25272,random,299094
25273,fixed,324772
25273,random,378498
25274,fixed,397044
25274,random,399074
25275,fixed,416383
25275,random,402913
25276,fixed,425861
25276,random,358804
25277,fixed,297454
25277,random,313849
25278,fixed,304741
25278,random,295600
25279,fixed,294978
25279,random,298463
25280,fixed,294663
25280,random,294973
25281,fixed,298605
25281,random,295029
25282,fixed,295058
25282,random,294787
25283,fixed,297709
25283,random,294667
25284,fixed,294935
25284,random,299173
25285,fixed,295112
25285,random,294760
25286,fixed,297146
25286,random,295015
25287,fixed,294274
25287,random,295009
25288,fixed,304609
25288,random,295591
25289,fixed,294409
25289,random,298519
25290,fixed,294739
25290,random,294918
25291,fixed,298674
25291,random,295121
25292,fixed,295007
25292,random,294519
25293,fixed,297565
25293,random,294584
25294,fixed,294313
25294,random,297227
25295,fixed,294816
25295,random,306492
25296,fixed,294756
25296,random,297679
25297,fixed,294461
25297,random,295563
25298,fixed,296795
25298,random,297481
25299,fixed,307541
25299,random,299927
25300,fixed,293987
25300,random,326429
25301,fixed,386275
25301,random,395778
25302,fixed,402730
25302,random,406133
25303,fixed,404054
25303,random,417146
25304,fixed,308006
25304,random,296732
25305,fixed,322948
25305,random,295016
25306,fixed,294702
25306,random,295335
25307,fixed,299002
25307,random,295088
25308,fixed,294513
25308,random,304157
25309,fixed,300302
25309,random,295496
25310,fixed,298084
25310,random,294316
25311,fixed,294669
25311,random,309206
25312,fixed,297135
25312,random,294998
25313,fixed,294233
25313,random,296287
25314,fixed,295373
25314,random,295398
25315,fixed,295413
25315,random,400216
25316,fixed,294841
25316,random,294543
25317,fixed,295682
25317,random,295220
25318,fixed,294844
25318,random,295934
25319,fixed,294933
25319,random,294461
25320,fixed,296940
25320,random,295075
25321,fixed,295110
25321,random,294847
25322,fixed,295187
25322,random,295041
25323,fixed,294578
25323,random,296147
25324,fixed,294888
25324,random,294633
25325,fixed,295067
25325,random,304713
25326,fixed,295316
25326,random,368785
25327,fixed,384032
25327,random,401713
25328,fixed,410351
25328,random,408600
25329,fixed,426928
25329,random,363993
25330,fixed,297751
25330,random,307777
25331,fixed,309840
25331,random,294114
25332,fixed,294670
25332,random,298830
25333,fixed,295856
25333,random,295163
25334,fixed,297604
25334,random,294466
25335,fixed,295013
25335,random,294436
25336,fixed,296175
25336,random,295707
25337,fixed,294557
25337,random,296501
25338,fixed,294518
25338,random,295009
25339,fixed,295829
25339,random,294713
25340,fixed,294628
25340,random,294261
25341,fixed,295605
25341,random,295273
25342,fixed,294640
25342,random,399528
25343,fixed,294435
25343,random,295383
25344,fixed,295711
25344,random,294535
25345,fixed,294635
25345,random,295023
25346,fixed,295725
25346,random,294879
25347,fixed,295209
25347,random,295843
25348,fixed,294375
25348,random,295139
25349,fixed,295859
25349,random,295316
25350,fixed,294293
25350,random,295230
25351,fixed,295899
25351,random,295258
25352,fixed,296237
25352,random,304369
25353,fixed,295042
25353,random,296080
25354,fixed,318306
25354,random,334623
25355,fixed,367970
25355,random,356399
25356,fixed,315416
25356,random,306922
25357,fixed,333881
25357,random,312989
25358,fixed,295656
25358,random,318862
25359,fixed,299315
25359,random,331933
25360,fixed,335285
25360,random,374635
25361,fixed,345560
25361,random,346774
25362,fixed,378664
25362,random,380098
25363,fixed,378651
25363,random,368556
25364,fixed,397022
25364,random,469026
25365,fixed,451530
25365,random,426125
25366,fixed,384867
25366,random,402113
25367,fixed,375193
25367,random,363252
25368,fixed,402913
25368,random,387961
25369,fixed,397064
25369,random,394062
25370,fixed,417622
25370,random,415805
25371,fixed,419926
25371,random,407318
25372,fixed,324806
25372,random,297029
25373,fixed,324907
25373,random,300709
25374,fixed,294824
25374,random,295425
25375,fixed,299314
25375,random,299688
25376,fixed,301379
25376,random,298974
25377,fixed,294931
25377,random,293878
25378,fixed,312073
25378,random,301405
25379,fixed,342957
25379,random,388182
25380,fixed,366647
25380,random,336378
25381,fixed,359419
25381,random,352382
25382,fixed,351156
25382,random,360672
25383,fixed,329486
25383,random,322578
25384,fixed,300892
25384,random,295246
25385,fixed,295285
25385,random,295232
25386,fixed,300830
25386,random,295330
25387,fixed,294763
25387,random,308460
25388,fixed,295420
25388,random,294789
25389,fixed,299204
25389,random,295183
25390,fixed,294412
25390,random,295502
25391,fixed,295822
25391,random,294612
25392,fixed,295146
25392,random,401811
25393,fixed,294657
25393,random,295135
25394,fixed,296162
25394,random,294951
25395,fixed,294970
25395,random,296795
25396,fixed,294794
25396,random,295933
25397,fixed,295013
25397,random,296427
25398,fixed,294562
25398,random,295072
25399,fixed,296195
25399,random,295254
25400,fixed,294945
25400,random,294938
25401,fixed,296046
25401,random,295182
25402,fixed,294921
25402,random,299214
25403,fixed,299471
25403,random,295661
25404,fixed,317284
25404,random,303215
25405,fixed,358525
25405,random,354062
25406,fixed,334304
25406,random,301771
25407,fixed,316502
25407,random,338717
25408,fixed,357627
25408,random,310267
25409,fixed,295151
25409,random,315566
25410,fixed,295501
25410,random,311389
25411,fixed,295198
25411,random,294819
25412,fixed,297219
25412,random,295288
25413,fixed,294642
25413,random,296556
25414,fixed,294673
25414,random,294293
25415,fixed,294976
25415,random,298746
25416,fixed,294503
25416,random,294824
25417,fixed,295762
25417,random,295311
25418,fixed,294695
25418,random,297626
25419,fixed,294576
25419,random,294791
25420,fixed,294469
25420,random,402061
25421,fixed,294636
25421,random,295043
25422,fixed,295506
25422,random,294118
25423,fixed,294514
25423,random,295726
25424,fixed,294802
25424,random,295035
25425,fixed,295083
25425,random,296058
25426,fixed,294961
25426,random,295649
25427,fixed,296380
25427,random,294846
25428,fixed,294507
25428,random,296915
25429,fixed,295137
25429,random,294918
25430,fixed,311425
25430,random,302978
25431,fixed,295189
25431,random,295067
25432,fixed,358543
25432,random,367545
25433,fixed,296546
25433,random,336896
25434,fixed,340715
25434,random,360362
25435,fixed,339932
25435,random,354084
25436,fixed,316698
25436,random,302672
25437,fixed,316201
25437,random,294812
25438,fixed,303108
25438,random,301591
25439,fixed,294141
25439,random,299431
25440,fixed,294840
25440,random,295460
25441,fixed,294455
25441,random,296441
25442,fixed,294367
25442,random,295059
25443,fixed,298908
25443,random,294954
25444,fixed,294084
25444,random,294890
25445,fixed,298202
25445,random,294723
25446,fixed,294716
25446,random,313016
25447,fixed,295170
25447,random,295471
25448,fixed,296889
25448,random,295229
25449,fixed,294421
25449,random,295154
25450,fixed,296757
25450,random,294524
25451,fixed,295174
25451,random,296311
25452,fixed,294023
25452,random,295296
25453,fixed,295903
25453,random,295729
25454,fixed,294508
25454,random,295842
25455,fixed,296414
25455,random,294935
25456,fixed,294918
25456,random,296543
25457,fixed,295051
25457,random,303191
25458,fixed,294704
25458,random,357992
25459,fixed,379024
25459,random,402176
25460,fixed,400408
25460,random,408701
25461,fixed,410888
25461,random,410734
25462,fixed,334284
25462,random,297234
25463,fixed,306917
25463,random,301358
25464,fixed,294918
25464,random,295463
25465,fixed,293825
25465,random,299151
25466,fixed,294727
25466,random,294900
25467,fixed,302658
25467,random,301845
25468,fixed,294737
25468,random,295146
25469,fixed,299778
25469,random,295078
25470,fixed,294670
25470,random,300708
25471,fixed,294533
25471,random,295709
25472,fixed,297054
25472,random,295180
25473,fixed,295007
25473,random,294630
25474,fixed,416113
25474,random,295222
25475,fixed,294421
25475,random,296913
25476,fixed,294387
25476,random,295519
25477,fixed,296237
25477,random,294440
25478,fixed,294902
25478,random,296472
25479,fixed,294902
25479,random,294814
25480,fixed,294823
25480,random,295895
25481,fixed,294243
25481,random,295038
25482,fixed,295885
25482,random,295189
25483,fixed,294709
25483,random,295404
25484,fixed,303778
25484,random,295052
25485,fixed,294631
25485,random,345789
25486,fixed,361064
25486,random,412372
25487,fixed,382666
25487,random,382625
25488,fixed,383941
25488,random,352744
25489,fixed,321125
25489,random,319938
25490,fixed,311244
25490,random,296010
25491,fixed,312268
25491,random,295496
25492,fixed,294929
25492,random,294231
25493,fixed,310216
25493,random,295507
25494,fixed,294492
25494,random,297798
25495,fixed,294728
25495,random,294949
25496,fixed,300055
25496,random,295149
25497,fixed,294306
25497,random,295095
25498,fixed,298650
25498,random,294931
25499,fixed,294670
25499,random,296651
25500,fixed,294635
25500,random,294923
25501,fixed,294668
25501,random,401199
25502,fixed,294169
25502,random,294459
25503,fixed,296002
25503,random,295120
25504,fixed,294616
25504,random,295864
25505,fixed,294844
25505,random,295050
25506,fixed,295838
25506,random,295515
25507,fixed,294750
25507,random,295057
25508,fixed,296076
25508,random,295651
25509,fixed,295100
25509,random,296109
25510,fixed,294298
25510,random,295515
25511,fixed,321932
25511,random,317343
25512,fixed,311826
25512,random,369015
25513,fixed,357297
25513,random,350430
25514,fixed,307748
25514,random,324034
25515,fixed,357457
25515,random,350322
25516,fixed,328176
25516,random,295954
25517,fixed,294706
25517,random,309708
25518,fixed,295139
25518,random,295258
25519,fixed,300902
25519,random,294914
25520,fixed,295189
25520,random,301488
25521,fixed,294860
25521,random,295093
25522,fixed,294349
25522,random,296534
25523,fixed,294197
25523,random,295478
25524,fixed,301445
25524,random,294816
25525,fixed,294951
25525,random,299898
25526,fixed,294838
25526,random,295035
25527,fixed,295011
25527,random,425991
25528,fixed,294743
25528,random,294517
25529,fixed,296244
25529,random,294947
25530,fixed,294458
25530,random,299036
25531,fixed,295059
25531,random,294640
25532,fixed,299066
25532,random,295254
25533,fixed,294505
25533,random,294979
25534,fixed,298659
25534,random,294896
25535,fixed,294769
25535,random,299409
25536,fixed,294689
25536,random,295739
25537,fixed,294446
25537,random,297193
25538,fixed,306936
25538,random,308379
25539,fixed,299981
25539,random,354947
25540,fixed,377165
25540,random,399634
25541,fixed,397859
25541,random,411371
25542,fixed,395738
25542,random,425426
25543,fixed,342509
25543,random,298038
25544,fixed,308759
25544,random,313608
25545,fixed,294598
25545,random,295327
25546,fixed,298989
25546,random,295500
25547,fixed,294960
25547,random,298421
25548,fixed,296439
25548,random,294631
25549,fixed,294903
25549,random,296574
25550,fixed,294970
25550,random,295175
25551,fixed,295850
25551,random,294311
25552,fixed,295316
25552,random,295130
25553,fixed,294996
25553,random,294635
25554,fixed,294523
25554,random,400295
25555,fixed,294632
25555,random,295282
25556,fixed,296583
25556,random,295183
25557,fixed,295207
25557,random,296085
25558,fixed,294170
25558,random,294675
25559,fixed,294669
25559,random,296195
25560,fixed,294774
25560,random,295312
25561,fixed,295754
25561,random,294999
25562,fixed,294824
25562,random,294962
25563,fixed,295948
25563,random,295504
25564,fixed,294421
25564,random,301969
25565,fixed,310040
25565,random,295488
25566,fixed,299633
25566,random,305139
25567,fixed,369987
25567,random,388398
25568,fixed,393567
25568,random,408877
25569,fixed,401441
25569,random,418813
25570,fixed,381663
25570,random,361472
25571,fixed,364563
25571,random,356228
25572,fixed,297847
25572,random,295512
25573,fixed,302316
25573,random,295646
25574,fixed,294816
25574,random,302144
25575,fixed,294900
25575,random,294622
25576,fixed,294785
25576,random,299170
25577,fixed,313121
25577,random,303555
25578,fixed,327114
25578,random,295222
25579,fixed,294498
25579,random,300245
25580,fixed,294184
25580,random,294720
25581,fixed,294241
25581,random,322355
25582,fixed,404319
25582,random,446284
25583,fixed,330109
25583,random,295870
25584,fixed,300828
25584,random,295002
25585,fixed,294402
25585,random,294688
25586,fixed,296213
25586,random,295300
25587,fixed,294715
25587,random,297227
25588,fixed,294921
25588,random,295382
25589,fixed,294499
25589,random,296048
25590,fixed,294543
25590,random,310391
25591,fixed,310707
25591,random,311103
25592,fixed,295296
25592,random,327924
25593,fixed,361796
25593,random,379367
25594,fixed,377320
25594,random,331901
25595,fixed,352226
25595,random,361716
25596,fixed,343047
25596,random,341254
25597,fixed,313807
25597,random,295303
25598,fixed,295002
25598,random,300656
25599,fixed,295141
25599,random,294770
25600,fixed,301938
25600,random,294782
25601,fixed,295041
25601,random,294487
25602,fixed,309479
25602,random,295214
25603,fixed,295051
25603,random,298394
25604,fixed,294676
25604,random,295559
25605,fixed,296600
25605,random,295291
25606,fixed,294198
25606,random,295072
25607,fixed,400267
25607,random,295110
25608,fixed,294858
25608,random,296274
25609,fixed,294682
25609,random,294816
25610,fixed,295819
25610,random,294546
25611,fixed,294677
25611,random,296059
25612,fixed,295451
25612,random,294923
25613,fixed,295005
25613,random,295917
25614,fixed,294773
25614,random,295169
25615,fixed,295760
25615,random,295064
25616,fixed,294681
25616,random,295714
25617,fixed,296834
25617,random,311475
25618,fixed,298857
25618,random,300338
25619,fixed,294771
25619,random,346401
25620,fixed,386725
25620,random,391686
25621,fixed,404642
25621,random,408934
25622,fixed,382359
25622,random,408084
25623,fixed,391566
25623,random,383119
25624,fixed,455780
25624,random,361032
25625,fixed,302456
25625,random,295438
25626,fixed,294639
25626,random,295101
25627,fixed,298236
25627,random,304530
25628,fixed,294489
25628,random,300327
25629,fixed,294391
25629,random,295171
25630,fixed,304350
25630,random,294941
25631,fixed,294538
25631,random,295601
25632,fixed,298075
25632,random,295042
25633,fixed,294580
25633,random,307331
25634,fixed,294770
25634,random,294508
25635,fixed,296548
25635,random,295039
25636,fixed,294713
25636,random,295370
25637,fixed,296285
25637,random,295057
25638,fixed,294899
25638,random,296357
25639,fixed,294592
25639,random,294763
25640,fixed,294123
25640,random,296580
25641,fixed,294395
25641,random,295060
25642,fixed,295477
25642,random,295154
25643,fixed,294633
25643,random,297164
25644,fixed,302385
25644,random,312418
25645,fixed,379991
25645,random,384741
25646,fixed,398155
25646,random,413588
25647,fixed,406796
25647,random,427696
25648,fixed,359005
25648,random,312853
25649,fixed,308993
25649,random,321494
25650,fixed,295290
25650,random,294621
25651,fixed,300411
25651,random,295118
25652,fixed,294410
25652,random,300051
25653,fixed,294462
25653,random,295051
25654,fixed,296561
25654,random,295389
25655,fixed,294552
25655,random,335640
25656,fixed,357686
25656,random,309496
25657,fixed,295456
25657,random,299134
25658,fixed,294066
25658,random,295902
25659,fixed,295816
25659,random,295544
25660,fixed,294404
25660,random,404309
25661,fixed,294682
25661,random,294966
25662,fixed,296106
25662,random,294963
25663,fixed,294720
25663,random,295433
25664,fixed,295421
25664,random,295143
25665,fixed,294515
25665,random,296432
25666,fixed,295036
25666,random,295036
25667,fixed,294994
25667,random,296498
25668,fixed,294968
25668,random,293938
25669,fixed,295513
25669,random,293807
25670,fixed,293820
25670,random,309103
25671,fixed,295265
25671,random,294945
25672,fixed,368581
25672,random,371421
25673,fixed,397641
25673,random,406983
25674,fixed,399915
25674,random,412894
25675,fixed,406563
25675,random,309738
25676,fixed,306393
25676,random,322848
25677,fixed,295328
25677,random,294876
25678,fixed,299511
25678,random,294959
25679,fixed,294831
25679,random,298301
25680,fixed,294761
25680,random,295158
25681,fixed,308103
25681,random,294916
25682,fixed,294790
25682,random,295011
25683,fixed,298516
25683,random,295220
25684,fixed,294132
25684,random,297000
25685,fixed,294531
25685,random,294856
25686,fixed,294359
25686,random,420851
25687,fixed,295047
25687,random,329444
25688,fixed,414609
25688,random,316666
25689,fixed,347416
25689,random,295917
25690,fixed,294772
25690,random,303613
25691,fixed,294705
25691,random,295128
25692,fixed,294166
25692,random,301056
25693,fixed,300323
25693,random,294696
25694,fixed,297979
25694,random,295228
25695,fixed,294380
25695,random,296163
25696,fixed,297177
25696,random,298874
25697,fixed,300043
25697,random,299011
25698,fixed,294967
25698,random,294874
25699,fixed,371505
25699,random,373520
25700,fixed,396573
25700,random,397948
25701,fixed,381423
25701,random,394517
25702,fixed,384748
25702,random,398253
25703,fixed,395042
25703,random,387247
25704,fixed,309879
25704,random,313021
25705,fixed,311042
25705,random,294975
25706,fixed,300741
25706,random,294900
25707,fixed,295108
25707,random,304340
25708,fixed,308693
25708,random,300158
25709,fixed,294859
25709,random,297561
25710,fixed,294543
25710,random,295184
25711,fixed,298394
25711,random,295805
25712,fixed,294831
25712,random,305423
25713,fixed,299354
25713,random,295118
25714,fixed,294867
25714,random,297211
25715,fixed,294566
25715,random,295358
25716,fixed,295929
25716,random,295018
25717,fixed,294216
25717,random,299357
25718,fixed,295086
25718,random,294565
25719,fixed,294328
25719,random,299073
25720,fixed,294222
25720,random,294300
25721,fixed,298396
25721,random,295127
25722,fixed,294228
25722,random,294842
25723,fixed,304463
25723,random,295440
25724,fixed,302797
25724,random,332441
25725,fixed,350276
25725,random,336375
25726,fixed,314011
25726,random,299017
25727,fixed,301891
25727,random,369768
25728,fixed,344220
25728,random,303868
25729,fixed,318248
25729,random,299246
25730,fixed,293970
25730,random,302727
25731,fixed,301304
25731,random,295374
25732,fixed,294536
25732,random,299945
25733,fixed,294261
25733,random,295347
25734,fixed,297004
25734,random,294536
25735,fixed,294606
25735,random,295991
25736,fixed,295021
25736,random,295213
25737,fixed,294407
25737,random,296206
25738,fixed,294862
25738,random,294523
25739,fixed,298361
25739,random,295638
25740,fixed,294518
25740,random,294920
25741,fixed,305540
25741,random,306763
25742,fixed,295208
25742,random,298984
25743,fixed,294610
25743,random,294952
25744,fixed,295758
25744,random,295430
25745,fixed,294467
25745,random,294977
25746,fixed,295347
25746,random,295695
25747,fixed,294559
25747,random,296106
25748,fixed,293905
25748,random,294483
25749,fixed,296361
25749,random,294954
25750,fixed,294625
25750,random,297373
25751,fixed,304594
25751,random,295575
25752,fixed,294209
25752,random,321229
25753,fixed,296089
25753,random,295163
25754,fixed,297291
25754,random,295539
25755,fixed,294813
25755,random,295063
25756,fixed,296730
25756,random,295304
25757,fixed,294460
25757,random,299160
25758,fixed,294761
25758,random,294810
25759,fixed,294427
25759,random,298745
25760,fixed,294103
25760,random,294916
25761,fixed,295938
25761,random,294637
25762,fixed,294812
25762,random,296634
25763,fixed,293933
25763,random,295018
25764,fixed,294483
25764,random,295949
25765,fixed,295362
25765,random,294609
25766,fixed,296102
25766,random,294766
25767,fixed,295171
25767,random,294828
25768,fixed,397857
25768,random,294510
25769,fixed,294615
25769,random,296052
25770,fixed,294353
25770,random,295436
25771,fixed,296851
25771,random,295000
25772,fixed,294882
25772,random,296667
25773,fixed,294943
25773,random,295724
25774,fixed,294642
25774,random,296364
25775,fixed,294440
25775,random,295342
25776,fixed,296106
25776,random,294615
25777,fixed,294850
25777,random,296229
25778,fixed,294514
25778,random,295357
25779,fixed,294747
25779,random,296402
25780,fixed,294703
25780,random,294970
25781,fixed,295856
25781,random,295051
25782,fixed,294289
25782,random,295179
25783,fixed,295480
25783,random,295274
25784,fixed,295039
25784,random,296398
25785,fixed,294770
25785,random,294758
25786,fixed,310386
25786,random,294441
25787,fixed,294611
25787,random,294951
25788,fixed,296134
25788,random,295057
25789,fixed,294167
25789,random,296842
25790,fixed,294508
25790,random,294938
25791,fixed,299700
25791,random,301310
25792,fixed,294680
25792,random,294818
25793,fixed,296045
25793,random,294916
25794,fixed,294346
25794,random,297222
25795,fixed,294648
25795,random,294519
25796,fixed,294348
25796,random,296876
25797,fixed,294641
25797,random,341703
25798,fixed,380371
25798,random,297944
25799,fixed,319185
25799,random,348206
25800,fixed,391160
25800,random,434478
25801,fixed,461361
25801,random,458483
25802,fixed,456967
25802,random,474393
25803,fixed,468901
25803,random,481566
25804,fixed,440438
25804,random,400611
25805,fixed,304441
25805,random,313033
25806,fixed,294624
25806,random,295040
25807,fixed,338665
25807,random,295560
25808,fixed,319883
25808,random,308755
25809,fixed,308289
25809,random,324108
25810,fixed,329859
25810,random,365272
25811,fixed,297916
25811,random,306536
25812,fixed,294942
25812,random,300932
25813,fixed,297997
25813,random,293983
25814,fixed,295326
25814,random,294187
25815,fixed,309612
25815,random,295115
25816,fixed,295026
25816,random,300640
25817,fixed,295095
25817,random,295111
25818,fixed,296124
25818,random,295448
25819,fixed,294533
25819,random,295074
25820,fixed,296076
25820,random,294397
25821,fixed,294408
25821,random,296739
25822,fixed,294808
25822,random,295007
25823,fixed,294514
25823,random,297833
25824,fixed,294201
25824,random,295522
25825,fixed,295462
25825,random,294744
25826,fixed,295069
25826,random,295737
25827,fixed,294515
25827,random,294892
25828,fixed,295002
